objective,p01rcy,p02rcy,p03rcy,p04rcy,totalspend,totaltrans,p05spend,p05trans,p06rcy,p07rcy,p08rcy,p11rcy,p12rcy,p13rcy,p15rcy,p16spend,p16rcy,p16tenure,p16trans,p17rcy,Spend,Noofproductspurchased,UserBuyFactor,Gender,unempml25,LogMstRcntPurchage,lgTransSpend,LonPar,Mostrecent1,Mostrecent2,Mostrecent3,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15
0,0,0,0,0,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.315007613,0.1841608,0,0,0,-84243.8791,6930.924698,-3141.921793,-11205.46992,3275.515897,1091.712336,-1058.625657,-474.988708,-1119.566872,346.9109427,-205.5787201,21.74453703,-3.944148119,-21.20369422,6.576469286
0,0,0,0,0,1997,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0869565,2,0,-0.090971754,4.654962354,0.146633,15,17,6,-80226.63741,810.2534663,-14270.59975,-3596.733309,-782.5528542,-2607.275519,181.0346426,-896.3649309,309.8475331,-617.0550835,438.4101192,-237.4227852,-28.46896438,-31.52570066,17.38764584
1,0,0,0,0,498,79,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.008658,1,1,-0.008695698,1.841152225,0.0940078,15,17,12,-55999.31494,1534.305183,-8853.997202,-10480.11425,-1129.180059,-2949.255285,604.2200197,427.2132733,24.94167209,165.4684269,360.8019827,-29.98480901,5.411814362,-41.07860514,-0.543113945
0,0,0,1,0,475,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0043478,2,1,-0.004357279,2.867477938,0.2762682,3,15,0,-127360.5811,18588.62374,-10049.42265,-18283.38492,560.5917234,-2068.892042,696.2034913,333.5828956,-135.8450667,-227.8146428,738.4263355,32.43231234,2.543458744,-6.088548194,4.769319107
0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0046948,1,0,-0.004705855,1.098612289,0.1276596,15,0,0,-72401.33879,3368.898923,-10734.97371,-8584.572255,221.2949903,-711.5718983,260.4916234,-197.1089763,-472.5091329,-465.3376915,635.5463593,7.77092106,-8.631708939,-39.00089703,-13.98781464
1,0,0,1,0,57,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0491071,1,0,-0.050353841,2.251291799,0.2078853,3,17,15,-125463.0427,10375.32233,-14356.60383,-519.6005346,582.430991,391.9027208,334.7345935,-504.0275023,-1610.723327,-479.2279313,447.1410732,64.11116238,-15.19001786,-23.66256502,8.762045369
1,1,0,0,0,221,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0608696,1,1,-0.062800938,2.402430428,0.1321994,1,15,0,-75080.51791,52641.38709,-1653.501452,-16912.91195,-7538.763193,-3751.606931,-276.6197757,381.487522,-176.207759,1436.927395,-10.04708817,-81.91225365,4.77176837,1.798277138,0.168556005
0,1,0,0,0,1945,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0434783,2,0,-0.044451803,5.008067899,0.1380952,1,15,0,-43422.2285,30526.28797,-2580.342235,-5973.583448,-9725.899053,-951.3318211,1237.938532,198.2282523,-702.3769855,448.5698358,388.0139728,4.81838016,1.739125471,-38.43503493,-11.69488165
0,0,0,0,0,464,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0044053,2,0,-0.004415032,2.844047686,0.1304348,15,0,0,-59696.27885,-9557.784951,-3611.101124,-7090.285469,-5280.783333,-716.6475417,666.172144,98.98694429,82.18910006,-352.1538771,347.1724485,-36.03312034,-0.164918558,-35.12321645,17.59238895
0,0,0,0,0,977,63,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.0779221,1,1,-0.081125569,2.741351926,0.2086957,15,17,12,-78742.64164,11711.99495,-4860.272706,-8314.815043,4482.660026,-1328.895651,-507.4956407,352.5274704,154.9989275,-210.130854,-161.1356739,-53.26908379,0.871075546,-23.79800279,9.884592585
0,0,0,0,0,223,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.768114442,0.0659836,0,0,0,-112706.2737,21293.11573,-3790.74274,-11582.32397,8063.782848,1659.710523,-471.1793997,-281.4335864,-1292.125591,220.3637433,164.3915419,-6.477532763,-8.242178588,-17.87710058,7.666075567
1,0,0,0,0,75,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0043859,2,0,-0.004395546,2.120263536,0.0548048,15,17,0,-73277.21193,3784.18257,-5276.208726,-4613.79127,2303.173808,-1805.943313,151.6810882,-2135.480707,-3035.816286,-18.31542947,308.4769003,-61.30204709,-17.34895042,-29.51335479,9.325747863
0,0,1,0,0,939,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0707965,1,1,-0.073427511,3.207229319,0.0708085,2,15,0,-77498.92935,7735.381151,-4229.430435,-8861.839044,-2068.889206,-742.9755732,543.8430768,801.5071958,13.03879108,-334.1009757,658.945008,-84.16094492,12.39277694,-24.19467073,26.9833344
0,0,0,0,0,219,30,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.0130435,1,1,-0.013129313,1.987874348,0.094097,12,15,0,-45907.69762,1932.072339,-3389.953538,-8515.374911,595.3940045,-1658.006472,170.4153688,-600.326556,-2889.050432,150.966429,336.4692489,-58.36740405,-3.103670196,-35.09717436,-4.721932459
0,0,0,0,0,382,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0044248,1,1,-0.004434618,2.900898171,0.1663808,15,0,0,-77259.55754,8337.713991,-4306.928051,-4464.071232,3783.659163,-766.9985701,166.6337492,-603.2632048,-1765.342412,12.17994034,40.2625202,-19.99646138,-16.13663014,-32.03574231,12.17739901
0,0,0,0,0,195,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.017316,1,1,-0.017467675,2.094945728,0.109589,15,17,0,-95745.40292,9666.589951,-2691.48851,-8434.59963,3113.486956,214.6718094,-603.1355099,-298.8601756,-866.9294975,318.418902,371.8605148,-54.09279415,-8.191450919,-12.2013365,1.954562284
0,0,1,0,0,608,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0519481,1,0,-0.053346031,2.672505264,0.0850137,15,17,2,-80898.26352,6639.614142,-10133.14561,-1748.915425,3009.794435,-2306.577763,315.3648497,282.8877093,336.4718636,-106.6906045,596.4814932,4.10972909,-3.547191691,-20.69883745,0.07196698
0,0,0,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.442651256,0.0888938,0,0,0,-55262.8003,600.8703178,1241.58928,-5863.173814,-2190.399749,-1510.467196,1301.806266,-334.0159558,-2409.808966,-151.2644216,582.6708888,-77.1824262,-6.721771943,-29.38820563,6.476453503
0,0,0,0,0,224,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.63905733,0.1651584,0,0,0,-82321.16496,7442.86902,-6863.724548,-5906.432923,641.2985552,270.1392458,689.7385724,-689.0757649,-328.6371375,-322.5017966,384.3501005,29.19720379,-24.28632613,-29.05504568,0.725020453
1,0,0,0,0,1399,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0043668,1,1,-0.004376362,4.758606325,0.1606991,15,17,0,-65262.25153,4585.210453,-7712.821355,-7124.504065,1421.535797,-1782.544881,380.0293437,-120.3964547,-1236.515685,-392.9332411,340.2195563,-100.9346739,-9.91792647,-25.65600443,15.42618522
0,0,1,0,0,3577,29,0,0,0,0,0,0,0,0,1,0.01960784,0.9090909,0.1492537,0.034,1,4,4,3.0909091,1,1,-0.09531019,4.814983909,0.1541277,15,17,2,-70495.23546,11686.21853,-2313.143514,-16788.69154,2918.276765,651.2245137,-770.4321326,185.2016575,156.5192885,-244.8475936,474.6540257,-64.3097803,2.669756198,-13.76840461,22.37353748
0,0,1,0,0,315,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0217391,1,1,-0.021978876,3.449987546,0.1732391,15,17,2,-62024.53221,5939.922383,-3494.504164,-7500.072052,2042.613904,-560.3427446,-577.1635357,-194.6810315,-749.7131865,-274.0417059,283.6434887,-74.07264858,-6.874064762,-24.99232652,2.019349727
0,0,0,0,0,470,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0735931,1,1,-0.076441724,3.108210257,0.1273077,15,17,0,-86675.99569,15336.59776,-5511.298624,-13025.09344,2931.088901,999.6829444,1307.917755,743.7537726,175.439277,-385.6020936,732.1395726,-128.0545568,0.607095906,-1.612472011,10.28605582
0,0,0,0,0,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.429345629,0.0463112,0,0,0,-11.92340987,1.348045537,4.730432578,4.229401772,7.999930239,43.11180169,218.5537795,-860.0051223,71.39204345,-11.51731415,-23.73066295,293.7253002,-8.4826103,20.7363857,-13.52484595
1,0,0,0,0,289,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0884956,1,0,-0.092658858,2.893837966,0.2539683,15,0,0,-52304.33957,2073.34301,-1547.420572,-12460.37851,-646.3766727,-81.13284111,-218.4861102,192.6176954,48.95551676,-173.0862452,441.0392684,-64.08849586,3.637495123,-40.22516542,-3.506314987
0,0,0,0,0,1052,48,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2.025974,1,1,-0.026317282,3.087247382,0.1937839,15,12,0,-97681.73104,15166.64951,-8476.944488,-11757.71336,5482.907473,734.1744346,-115.152918,320.7831291,268.2565705,-59.65428208,174.2285833,-28.70217392,-1.78430383,-10.27184291,13.71960105
0,0,0,0,0,225,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.069869,2,1,-0.072429843,3.336658861,0.0387113,15,17,0,-11.01860422,-1.180214963,2.107414615,11.30594451,27.01075618,33.24477473,145.1652248,-698.8440543,-874.3915042,23.03967652,-40.39169489,38.84200723,-13.79391243,6.295245194,8.035058042
0,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4.844187086,0.2833334,0,0,0,-96633.7452,20384.16295,-914.1604624,-16815.79822,-3989.838527,-7107.222179,3288.203867,-272.4734134,-677.5874981,-640.0302667,596.9466177,-99.05603938,-27.6036469,7.038756256,21.58968335
1,0,0,0,0,409,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.069869,1,1,-0.072429843,2.517207595,0.0731707,15,0,0,-38798.03307,27325.47158,-6069.673773,-11864.9147,-583.182144,-1874.242841,1075.941519,331.6575335,-174.6557742,364.305508,451.4749229,-11.90393513,-0.338275941,-45.35551947,15.21660367
1,0,0,0,1,2083,105,0,0,0,0,0,1,1,0,1,0.1075,0.9090909,0.1459854,0.01,1,8,8,7.0909091,2,1,-0.09531019,2.987604091,0.1521739,15,17,12,-81226.39741,7466.500316,-3294.403578,-17619.87664,-1222.193327,-3973.760695,219.046318,165.5789944,-419.1743548,-80.17848164,122.4262987,0.918534277,5.48772202,-26.64988844,-6.225572323
0,0,0,0,1,323,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.030303,1,1,-0.030771627,1.993462689,0.1765083,15,17,4,-138869.9687,6850.616906,-17767.53615,-1737.441922,7044.632376,-1426.76236,-365.0001065,-693.8795578,316.8471448,-314.5058235,441.5976182,-112.232363,52.14329038,-5.08581492,1.227111804
1,0,0,0,0,344,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0130435,2,0,-0.013129313,2.705147441,0.020458,15,0,0,-129875.6426,17592.40333,-1320.969385,-5321.723239,151.0830221,-5273.111666,-522.5858397,-178.5349801,-1772.121389,-2763.16366,-1893.705011,-34.49832313,-11.11952603,-26.40274724,6.126588092
1,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.951243719,0.0560676,0,0,0,-53612.48948,2507.159098,-3465.811829,-12764.37769,-3273.211993,-448.5178339,766.4318199,475.1705978,-46.18704701,116.4687907,332.5084067,-32.80682571,10.06580085,-30.8057249,18.65547321
0,0,0,0,0,776,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1.0173913,1,1,-0.017544305,3.252955139,0.2553191,12,15,0,-121755.2481,1146.194114,-6668.16958,-16958.63269,-13400.55636,762.2333337,4958.439214,1290.330877,-654.8708967,-479.1270952,603.0619356,-20.70638162,17.72212837,15.74577215,5.901532021
1,0,0,0,0,936,63,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,2.056277,1,1,-0.057922588,2.69848075,0.030303,15,17,7,-73210.2201,2416.117524,-5691.644171,-6613.162568,-106.36873,-1919.773704,487.4775807,-44.17810845,-1355.876912,173.6051272,581.0020251,-57.94733681,-2.372768181,-17.26723724,16.13844897
0,1,1,0,0,4006,86,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,5,4.0389611,1,1,-0.039740392,3.84120122,0.1405738,1,15,1,-38744.25345,26953.44765,909.7668428,-6972.266401,-2946.338676,-434.1720091,-1333.255439,-110.2416172,-20.04952947,84.25782363,205.4962906,-41.80956803,-1.967253331,-31.58484046,0.20030065
0,0,0,0,0,403,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.863442346,0.0750963,0,0,0,-108724.4079,15059.30677,-4933.291082,-15585.47292,4645.686211,50.96130997,782.0827412,-267.704013,-420.7654342,411.149903,400.0633498,-115.1022815,-20.43513086,-4.208378254,4.414520146
0,0,0,0,0,402,70,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0043478,2,0,-0.004357279,1.747956847,0.0842172,15,17,0,-130266.2829,5239.096763,2904.199782,267.6730522,-4487.365093,-904.5903872,3815.497045,513.4581342,-49.87917522,-215.8372338,347.559965,-132.9912058,-14.91548491,-6.041384005,-1.555063474
0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.16315081,0.0409836,0,0,0,-103458.2917,-5514.926951,-14041.42,-6153.664253,-6402.307959,-2394.161776,-4241.102483,-714.4763124,-595.2012208,191.0689772,560.2097207,-99.20861535,-3.616589744,-24.85351905,7.199047488
0,1,0,0,0,703,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,2.069869,2,1,-0.072429843,4.763597423,0.075,1,15,12,-75902.15517,-2292.005507,-4378.802172,-11231.62488,-11034.65951,1137.178838,358.6306514,63.85716211,-474.6151294,568.0506699,214.3569057,-105.6011868,2.364187328,-29.13099978,3.066367735
0,0,0,0,0,144,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0173913,2,1,-0.017544305,1.974081026,0.1477273,15,17,0,-72713.5349,5907.880351,-3265.739989,-11649.80205,-2315.676014,115.0285791,1149.774973,333.5250463,-941.2980291,-338.6601334,299.9229064,-103.3406291,8.629237141,-13.93632969,8.256171775
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0047393,2,1,-0.004750566,0,0.1367621,15,0,0,-63626.25717,3214.592584,-9141.938098,-8757.785875,-3407.122506,-1197.998334,1037.830476,-18.11850542,-1320.856263,44.59908111,388.879586,40.89097961,1.948812606,-58.12963165,7.908930308
0,0,0,0,0,262,36,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,4,3.0692641,2,1,-0.071779715,1.984825565,0.2408671,15,17,12,-140079.2932,4581.975837,-528.3822814,-9815.98592,-4012.223493,-4646.748147,1835.7246,-121.9149436,-210.2581241,-897.0229523,-1382.266909,-1.076259586,-16.63048632,-15.14779224,7.333146549
0,0,0,0,0,68,12,0.9230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1.734601055,0.0815408,0,0,0,-95596.1855,9569.828504,-4105.160585,-6243.061193,6499.657766,826.9073671,-1419.452372,-394.9963771,-498.7389462,501.26462,-158.5628771,-53.55186254,27.25924887,-23.14322275,2.785460063
0,0,0,1,0,298,52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,2,0,-0.017467675,1.745849768,0.088558,3,17,15,-80124.43957,9419.220332,-6030.957717,-4608.65868,2652.485667,-2471.651332,503.897337,364.7459614,296.9486991,-63.63576643,-208.8658347,-23.30766005,23.08632436,-12.78251421,-3.538184807
1,1,0,1,0,2483,59,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,5,4.0043478,1,0,-0.004357279,3.739685342,0.1231231,1,17,1,-98920.24483,11129.67967,-2994.986892,99.76594782,3502.228805,-314.5396908,1509.827977,-74.29528433,-622.0188361,38.16058273,243.2260207,-32.67929595,0.922127478,-18.47625574,10.60845279
0,0,0,1,0,249,49,0.06122449,0.122449,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0347826,1,1,-0.035401918,1.625632598,0.0640369,3,15,0,-127880.193,13566.07214,751.6147397,-5039.36428,3061.350554,614.0619341,414.8819796,-525.3027311,264.8129145,-33.26883268,252.5606868,-92.16474733,-29.70225903,-15.65146938,1.952507694
1,0,1,1,0,1255,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.012987,2,0,-0.013072068,3.73369347,0.0576605,2,15,3,-11.8035401,-1.615909033,2.020746821,12.94173034,31.83750103,34.6052055,146.7777486,-733.4632594,-1082.004916,29.93350896,-44.54124903,74.36639562,8.467855178,-2.669910436,29.40719168
0,0,0,1,0,329,46,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.0130435,2,0,-0.013129313,1.967416354,0.1736111,3,17,15,-72431.38504,-2688.923243,-6457.458497,-8460.294711,-3181.902717,992.2642212,408.2727571,102.9027852,12.19101119,-752.3915336,333.3356209,-30.60641892,26.13729784,-20.74246808,3.477083247
0,0,0,0,0,107,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1.0043478,1,1,-0.004357279,1.537334619,0.1770833,15,17,0,-86935.06479,12487.09973,8103.52386,-7208.108687,3117.045477,-119.6470003,954.4020651,45.20813849,-878.0180354,777.2229285,26.42585929,74.29374639,5.0587911,-26.75311221,9.531974406
1,0,0,0,0,626,70,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,4,3.026087,2,1,-0.026433302,2.190855129,0.1173382,15,17,11,-8.394898099,-3.114536018,-0.209748873,14.70998054,38.56989739,19.17898597,57.19622989,-439.8893896,-1546.804784,49.28836492,-43.97632697,-4.863974152,-3.285208909,-12.73733258,54.5805265
1,1,0,1,1,3677,149,0,0,0,0,1,1,1,0,1,0,0,0,0,1,8,8,7.0519481,2,#NULL!,-0.053346031,3.205906175,0.1454545,3,17,3,-89407.54938,8877.059249,-8054.204742,-15199.48468,1384.179773,1193.769336,382.5421023,-1020.370734,-667.57239,30.66273833,290.6037963,-225.7871326,-43.16355077,-15.10115867,2.475269642
1,0,0,1,0,346,133,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3.04329,2,0,-0.044254964,0.956089647,0.2396175,3,17,3,-59511.98313,4268.556229,-1987.292568,-6127.114043,-397.9826317,-2015.094771,952.0393986,279.5137092,-1247.355183,59.06362847,336.5912157,-43.07662441,5.218383235,-21.02116841,0.47042827
0,0,0,0,0,653,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0086957,1,1,-0.008733728,3.773526928,0.1034783,6,15,0,-83265.04806,1436.79129,-2847.43485,-7425.307146,-837.9870495,-1575.240203,-36.78955769,456.5883707,165.2612363,-441.8908899,213.9857649,-62.06126054,5.867789311,-8.815758414,3.798727651
0,0,0,1,0,536,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0995671,3,0,-0.104879631,2.620572515,0.1286195,3,8,0,-98681.59001,9961.844617,-7466.240731,-7929.859979,-5475.877414,217.2874585,-291.9764993,450.7616769,-78.05506258,-372.523152,731.7282893,-94.92577482,5.814143259,-6.109240212,2.006901192
1,0,0,1,0,206,54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.017316,2,0,-0.017467675,1.338892122,0.0594118,3,15,0,-78292.64793,55100.43838,-11288.79599,-8116.455168,-16568.47677,3660.870865,-4198.980116,-644.2712735,-601.8616929,1098.322233,145.9876041,-46.55331466,-1.936676218,-11.54406178,9.889553215
1,0,0,1,0,301,55,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,3.017316,1,1,-0.017467675,1.69977708,0.0333333,3,17,3,-110663.6334,16218.31102,-648.6950091,-7142.370725,7624.487223,-832.8790009,-982.1920019,-616.1520606,-511.3432983,759.8779791,321.7864581,-86.7429104,42.17901394,-19.25010259,-2.876221902
0,0,0,1,0,139,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.012987,3,0,-0.013072068,2.044102175,0.077524,3,15,0,-78771.11317,12869.5826,-3516.894162,-7504.034201,4332.876147,10.04795673,-362.6111448,-54.6838966,-615.6426054,-145.0564882,336.6967401,29.5816568,-1.073232188,-19.47313822,4.31707857
0,0,0,1,0,112,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.012987,3,1,-0.013072068,1.192138347,0.1311475,3,0,0,-27137.85562,19298.55935,-6716.393127,-11215.86989,-280.9693416,-654.0906391,1701.235293,-4190.30851,-1339.434215,96.52783463,573.5153723,-33.55811381,-87.54892735,-15.66452199,44.06373094
0,0,0,1,0,219,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0043859,3,1,-0.004395546,2.555858386,0.1882353,3,0,0,-76347.12311,6492.642238,-9282.389629,-17592.31933,1279.06341,1576.213466,-1677.432378,429.9560443,76.46564361,-391.3804794,287.5087663,-64.07036516,13.2120134,-24.99200895,-0.549523779
1,0,0,1,0,154,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,3.1130435,3,1,-0.11995934,2.472003245,0.1778656,9,3,15,-36069.32455,25243.67379,-1159.267493,-5897.699553,-6033.119936,-954.4189298,2048.039279,-4276.910262,-766.3909036,-285.3952428,29.72484066,-71.82358674,-2.782486251,-5.590101584,17.54779259
0,0,0,1,0,49,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.0436682,3,1,-0.044650355,1.058606954,0.125,3,15,0,-120363.6527,13815.48828,-2721.860726,1566.801871,455.9425797,-642.2083117,2551.225866,-1652.985417,465.7088404,280.0621215,282.2609713,-201.364843,-18.72015826,-13.34290323,1.354355522
1,0,0,1,0,136,26,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4,3.0086957,1,0,-0.008733728,1.654558348,0.0490024,7,15,3,-39324.36033,27310.64947,-5848.128118,-5404.489126,-628.6883773,-444.3892113,815.8683238,364.4674271,-31.27049293,-551.7096371,489.5674339,67.47165936,2.464544612,-29.94558893,4.551158903
1,0,0,1,0,134,40,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.1082251,1,1,-0.114541533,1.208960346,0.1268116,15,17,3,-81130.67746,1851.167126,-17104.02276,684.5860348,3997.408577,-2399.512131,-1935.536277,-211.5680386,-601.0537107,-453.0757642,375.7009341,-11.78002975,18.89285408,-18.79847399,7.247350851
0,0,0,1,0,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0044053,1,1,-0.004415032,2.187072206,0.0737805,3,0,0,-133993.4355,13018.15482,-4177.98567,1327.034768,5884.393935,-363.748929,-97.96557462,-380.6156733,234.1660753,194.3147868,59.17229744,-94.98727646,-28.33022023,-19.36699925,3.520560147
0,0,0,1,1,599,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2.0649351,3,0,-0.06713934,2.284387734,0.0652174,3,4,15,-67234.95549,6900.136455,-8825.759451,-5890.483978,545.6215786,850.5702594,-589.3873025,-132.8934231,-1715.755828,-527.0213819,-38.18432939,-48.52255934,-0.457089403,-24.93359179,7.628615982
0,0,0,1,0,168,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,2.0130435,3,0,-0.013129313,1.865867441,0.0665007,3,15,13,-105372.108,13131.11446,-10618.52157,-4784.042032,3276.06126,-1146.973365,1232.863165,-43.72230169,-398.7385305,-288.3736611,589.5686418,41.7662204,-10.52361481,-8.924563869,9.421799532
1,0,0,1,0,229,45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,2.030303,1,0,-0.030771627,1.627059514,0.0298508,15,3,0,-69466.19549,8248.280017,-3481.545613,-6103.877568,3406.873262,-765.5443419,-443.3245957,-242.9019671,-508.253004,-316.0007556,379.8812313,-35.74380893,-9.489506983,-29.84810819,1.092414059
0,0,0,1,0,390,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1.0995671,3,1,-0.104879631,1.940795048,0.1209678,3,8,0,-86221.22818,10555.86971,-6800.412507,-10712.22166,4989.003815,-21.97391665,-281.3898108,-231.9376134,-557.7238935,-125.3733212,564.7894286,-17.84828903,-9.249897848,-20.7907014,4.028380502
1,0,0,0,0,84,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0043478,3,0,-0.004357279,1.945910149,0.1165159,12,0,0,-60586.26705,1546.32144,-4377.981826,-7456.558703,1336.395592,-876.4139956,-277.0369861,-219.3830167,-574.3605939,-148.3745431,286.8836938,-29.60425631,-6.05679372,-11.57057167,-3.14624011
0,0,0,1,0,566,66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2.0735931,3,0,-0.076441724,2.148939336,0.0701754,3,15,8,-110249.9067,13562.05573,3289.444014,-4141.682524,2797.025232,-1320.030706,2147.921206,-171.5892026,-94.3363132,446.974555,354.1070078,127.7616261,-11.22897589,-19.11283955,0.16661278
0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.833213344,0.0576923,0,0,0,-60748.49569,8139.29587,-2655.689208,-8974.622844,857.7866529,-1746.990167,10.34621645,398.5071291,87.99298208,50.28551336,611.5314052,-50.84236429,5.576141262,-29.23888333,-1.834815926
0,0,0,1,0,244,108,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,4,3.0130435,3,1,-0.013129313,0.815036998,0.2186279,3,17,3,-72264.08322,5362.303974,-3624.459715,-10483.1007,220.1568056,-1685.14211,338.6307639,48.86184808,-1021.345723,-366.3107685,89.84044638,-48.41169946,-0.773805338,-23.04133009,-2.085041473
0,0,0,1,0,135,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.1125541,3,1,-0.119407717,1.216395324,0.154386,3,15,0,-58706.25058,17265.21663,2447.709311,-4532.911611,875.352454,-3992.755273,20.49628876,371.4181438,-531.2561003,-297.2784321,241.453335,-38.44889662,6.993787035,-11.83619236,5.53396741
0,0,0,1,0,311,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1.008658,3,0,-0.008695698,1.55013817,0.0657328,3,13,0,-60186.24236,-1137.854466,-4763.752246,-7006.184524,-1363.530789,-1513.856251,654.4081927,91.89502945,162.3891269,-130.7458071,429.8679709,-95.4888148,-8.092697776,-18.08031686,-5.288391048
1,0,0,1,0,381,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0174673,3,0,-0.017621653,3.544904102,0.2022059,3,0,0,-46812.69701,32658.72211,-5117.780089,-9471.486228,-2175.534321,422.1061944,1215.927968,-618.2969328,-646.8365732,-45.15441699,693.7079966,222.7879082,-11.54277317,-27.21644983,-0.724337513
