objective,p01rcy,p02rcy,p03rcy,p04rcy,p06rcy,p07rcy,p08rcy,p09rcy,p11rcy,p12rcy,p13rcy,p14rcy,p15rcy,p16rcy,p17rcy,totalspend,p05spend,p05trans,p09tenure,p14tenure,p16spend,p16tenure,p16trans,totaltrans,acffempar       ,acfhuswife      ,acflonepar      ,acftotmar       ,acfwchcom       ,afem40to44      ,afp1child       ,afp2child       ,ahh2fam         ,ahh6ppers       ,amtenglish      ,amtfrench       ,amtmultlin      ,amtnengnon      ,amtsingres      ,amtspanish      ,amttagalog      ,anfamrel        ,bcwmpaid        ,bdw46to60       ,bdw86to91       ,bdwmaint        ,bdwmajor        ,bdwminor        ,bdwperroom      ,betbritish      ,betenglish      ,betfrench       ,betmulti        ,betsingle       ,bfi20to35       ,bfi50plus       ,bfiinca         ,bfiincm         ,bfiu20          ,bfps            ,bfpshealth      ,bfpshuman       ,bfsllabf        ,bfslonepar      ,bfslplabf       ,bfsmlabf        ,bhi20to35       ,bhi50plus       ,bhiinca         ,bhiincm         ,bhiincs         ,bhiu20          ,bhlenglish      ,bhlfrench       ,bhlnonoff       ,bimprovres      ,bimuk           ,bincgovp        ,bineflow        ,bineflowp       ,binf30plus      ,binf7to15       ,binfinca        ,binfincm        ,binfincs        ,binhhlow        ,binhhlowp       ,binm15to30      ,binm30plus      ,binm7to15       ,binmfemina      ,binminca        ,binmincm        ,binmincs        ,bknenglish      ,bknfren         ,blfmaempl       ,blfmaunemr      ,blfmtempl       ,blfmtunemp      ,blfmtunemr      ,blftaempl       ,blfttempl       ,blfttunemr      ,bmoy1intep      ,bmoy5intep      ,bmoy5intrn      ,bmoy5mov        ,bmoy5non        ,bmps            ,bmpscomm        ,bmpseng         ,bmpshealth      ,bmpssocial      ,bndtallind      ,bndtbusser      ,bndtgovser      ,bocffabric      ,bocfmanage      ,bocfteach       ,bocmmanage      ,bocmscieng      ,bpwmcsd         ,bpwmpop         ,bpwmusual       ,brlanglic       ,brlcathol       ,brlprotest      ,brlrcathol      ,brlunited       ,bsl9to13nc      ,bslg9           ,bslnunivc       ,bslunivdeg      ,bslunivnc       ,bslunivnd       ,gender1         ,first month     ,lowincome       ,highincome      ,gender2         ,productcount    ,productcount6   ,tenure          ,tf100           ,tf101           ,tf102           ,tf103           ,tf107           ,tf108           ,tf122           ,tf124           ,tf128           ,tf129           ,tf27            ,tf28            ,tf29            ,tf31            ,tf32            ,tf33            ,tf34            ,tf35            ,tf36            ,tf37            ,tf38            ,tf39            ,tf42            ,tf46            ,tf47            ,tf49            ,tf50            ,tf51            ,tf52            ,tf55            ,tf56            ,tf57            ,tf58            ,tf62            ,tf65            ,tf68            ,tf70            ,tf71            ,tf72            ,tf73            ,tf74            ,tf75            ,tf76            ,tf77            ,tf80            ,tf88            ,tf89            ,tf90            ,tf91            ,tf92            ,tf93            ,tf94            ,tf95            ,tf96            ,tf99            ,gender3         
1,0,0,0.9695652,0,0,0,0,0,0,0,0,0,0.9956522,0,0.9956522,2646,0,0,0,0,0,0,0,22,0.1162791,0.8604651,0.1627907,0.7906977,0.02325581,0.04195804,0.1162791,0,0.01754386,0.05263158,0.7622378,0.006993007,0.02097902,0.01398601,0.979021,0.02097902,0,0.03546099,0.2723464,0.1052632,0,0.6842105,0.1403509,0.1929825,0.4,0.2932961,0.2513967,0,0.202514,0.7960894,0.1951219,0.2439024,39469,35162,0.2926829,0.09078212,0.04888268,0,0.09756097,0.1463415,0.07317073,0.5853658,0.1929825,0.1929825,34158,22230,3378,0.4210526,0.8170391,0,0.1606145,0.3910615,0.01396648,20.9,0.25,23.5,0.01396648,0.174581,11983,9726,1052,0.825,23.6,0.06284916,0.1396648,0.1187151,35103,23151,15004,2198,0.900838,0,0.1815642,16.1,0.2653631,0.02793296,9.5,0.3421788,0.4399441,11.3,0,0.04189944,0.2304469,0.5167598,0.4329609,0.1536313,0.02793296,0,0,0.01396648,0.4958101,0.04888268,0.04189944,0,0.02094972,0,0.04888268,0.01396648,0.04888268,0.2653631,0.2444134,0.0698324,0.02094972,0.6634078,0.02094972,0.09776536,0.2723464,0.1675978,0.174581,0.0349162,0.0349162,0.06284916,0,22,0,0,1,7,3,93,0.05803109,0.03419689,0.7056995,0.03937824,0.1419689,3.659067,0.06321243,0.2683938,0.01139896,30,0.9772021,0.4290155,0.2176166,0.07564767,0.04766839,0.04663213,0.02176166,0.001036269,0.02176166,29,36,21,0.265285,0.2621762,0.1046632,0.07253886,0.188601,0.1046632,0.08393782,0.07046632,0.4414508,0.2321244,0.2186528,0.215544,0.03626943,1835,0.06321243,0.02590674,0.03626943,0.5813472,0.2435233,0.3336788,0.02590674,0.01243523,0.02072539,2.631088,2.101554,0.5658031,0.2062176,0.1212435,0.0849741,908,600,308,0.0880829,0
1,0,0,0,0.9545454,0,0.9954545,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,5,0.1,0.88,0.12,0.79,0.03,0.04,0.06,0.03,0.01,0.03,0.77,0.08,0.03,0.02,0.97,0,0,0.03,0.27,0.15,0.18,0.71,0.06,0.22,0.42,0.23,0.16,0.08,0.38,0.61,0.15,0.46,51909,47206,0.11,0.15,0.03,0.01,0.09,0.12,0.08,0.75,0.17,0.44,50940,45517,3663,0.17,0.85,0.07,0.06,0.61,0.04,9.82,0.1,9.7,0.07,0.09,17808,14910,1622,0.43,11.7,0.09,0.17,0.05,33646,32514,29134,2886,0.83,0.03,0.23,7.07,0.28,0.02,8.18,0.42,0.5,8.61,0.02,0.06,0.2,0.49,0.43,0.17,0.03,0.01,0.01,0.01,0.54,0.03,0.04,0,0.03,0.02,0.05,0.02,0.15,0.28,0.25,0.1,0.32,0.44,0.32,0.15,0.19,0.07,0.14,0.11,0.05,0.09,0,22,0,0,1,6,4,96,0.08333334,0.05,0.7833334,0.03333334,0.1666667,4.001667,0.15,0.4666667,0,0,0.9833333,0.2666667,0.1666667,0.1,0.06666667,0.1333333,0.05,0.03333334,0.01666667,38,48,28,0.35,0.2333333,0.08333334,0.2166667,0.08333334,0.03333334,0.05,0.06666667,0.6166667,0.2666667,0.35,0.2666667,0.06666667,690,0.1666667,0.08333334,0.08333334,1.566667,0.6166667,0.95,0.08333334,0.05,0,3.891667,2.836667,1.066667,0.3833333,0.2,0.1833333,927,529,398,0.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956522,0,0.9956522,95,0,0,0,0,0,0,0,17,0.125,0.875,0.125,0.775,0,0.03448276,0.1,0.025,0,0.01538462,0.9241379,0.02758621,0.0137931,0,0.9793103,0,0,0.02797203,0.2831492,0.59375,0.078125,0.703125,0.078125,0.234375,0.4,0.4765193,0.2969613,0.02762431,0.3867403,0.628453,0.3953488,0.3953488,49954,46423,0.04651163,0.2140884,0.02762431,0,0.1627907,0.1627907,0.1627907,0.5813953,0.3692308,0.2923077,42915,32552,3227,0.1692308,1.008287,0,0,0.801105,0,11.6,0.04444445,5,0.06906077,0.09668508,18226,15789,1540,0.2222222,6.4,0.1933702,0.1450276,0.04143646,31496,26666,23799,1802,0.9461326,0,0.2555249,0,0.2900552,0.01381215,4.4,0.4765193,0.5386741,6,0.01381215,0.01381215,0.1243094,0.359116,0.6077348,0.1381215,0.01381215,0,0,0,0.5732044,0,0.1450276,0,0.01381215,0,0.03453039,0,0.2486188,0.2969613,0.2762431,0.2969613,0.3798343,0.6008287,0.3729282,0.2555249,0.2348066,0.089779,0.1657459,0.09668508,0.08287293,0.1243094,0,22,0,1,1,3,2,93,0.03448276,0,0.7413793,0.05172414,0.1034483,3.365517,0.05172414,0.3448276,0,0,0.9827586,0.3793103,0.2241379,0.1206897,0.03448276,0.01724138,0,0,0,22,26,18,0.3275862,0.2586207,0.137931,0.05172414,0.137931,0.06896552,0.06896552,0.05172414,0.4655173,0.2068966,0.2413793,0.2068966,0.03448276,120,0.0862069,0.05172414,0.03448276,0.4482759,0.2068966,0.2413793,0.05172414,0.01724138,0,0.512069,0.3982759,0.1137931,0.2586207,0.137931,0.1206897,356,229,126,0.1551724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.995671,0,0.995671,201,0,0,0,0,0,0,0,33,0.1081081,0.8648649,0.1351351,0.8378378,0,0.02985075,0.05405406,0.05405406,0,0,0.8656716,0.01492537,0.02985075,0.01492537,0.977612,0,0,0.007462686,0.2529762,0,0.4909091,0.8909091,0.03636364,0.1090909,0.5,0.297619,0.2455357,0.01488095,0.4389881,0.625,0.2631579,0.4473684,54537,44422,0.07894737,0.15625,0.03720238,0,0.05263158,0.1052632,0.05263158,0.7105263,0.2727273,0.3818182,44959,37169,3851,0.2363636,1.041667,0,0.0297619,0.7291667,0.1116071,13.9,0.1052632,10,0.07440476,0.1190476,15727,13280,1488,0.5,12.9,0.08928572,0.171131,0.01488095,44880,34868,29939,3316,0.9375,0,0.2083333,6.9,0.2604167,0,0,0.3720238,0.453869,9,0,0.0297619,0.2529762,0.5282738,0.4464286,0.171131,0.0297619,0.01488095,0.01488095,0.0297619,0.46875,0.03720238,0.05208333,0,0.03720238,0.02232143,0.05208333,0,0.07440476,0.2604167,0.2455357,0.2232143,0.2901786,0.5431548,0.2901786,0.2157738,0.2455357,0.02232143,0.15625,0.1116071,0.01488095,0.03720238,0,30,0,0,0,4,3,131,0.05984043,0.02925532,0.7194149,0.02792553,0.2154255,4.394947,0.08643617,0.3696809,0,0,0.9720744,0.293883,0.1768617,0.1130319,0.0731383,0.1143617,0.03191489,0.002659574,0,33,42,23,0.331117,0.1861702,0.07180851,0.2047872,0.1143617,0.02925532,0.08510638,0.08377659,0.518617,0.2273936,0.2912234,0.2446809,0.02792553,1041,0.1117021,0.05585106,0.05452128,0.393617,0.1316489,0.2486702,0.05718085,0.02792553,0,0.7912234,0.4481383,0.3670213,0.3045213,0.162234,0.143617,957,589,367,0.1582447,1
1,0,0.995671,0,0,0,0,0,0,0.982684,0.991342,0,0,0.995671,0,0.995671,855,0,0,0,0,0,0,0,50,0.06060606,0.9242424,0.09090909,0.8484849,0.03030303,0.04313726,0.03030303,0.01515152,0.01333333,0.06666667,1,0,0,0,1,0,0,0.03543307,0.293657,0.1578947,0.1447368,0.6052632,0.1184211,0.2631579,0.5,0.8300705,0.7478465,0,0.1644479,0.8339859,0.2121212,0.3939394,49177,39980,0.06060606,0.1527016,0.02349256,0,0.1060606,0.09090909,0.07575758,0.8181818,0.2,0.4,47457,40144,2749,0.1466667,0.9984338,0,0,0.9318716,0.007830854,13.8,0.0625,5.4,0.05481597,0.08222396,16033,13041,1180,0.359375,8.8,0.1644479,0.1135474,0.04698512,30605,24640,23131,1384,0.9788567,0,0.1840251,23.8,0.2270948,0.07047768,23.4,0.3719656,0.4698512,16.8,0.01957713,0.02740799,0.1018011,0.2701645,0.6617071,0.1722788,0.02740799,0.007830854,0.007830854,0.01957713,0.559906,0.02349256,0.07830854,0,0.01957713,0.01174628,0.03915427,0.02349256,0.007830854,0.2270948,0.2270948,0.3523884,0.3288958,0.6617071,0.3249804,0.2310102,0.1370399,0.07830854,0.1996868,0.0587314,0.03523884,0.08613939,1,20,0,0,0,9,5,84,0.03104925,0.0117773,0.8040685,0.05353319,0.08458244,3.35546,0.08029979,0.2226981,0.004282655,5,0.9614561,0.4122056,0.2344754,0.07280514,0.0503212,0.0385439,0.007494647,0.004282655,0,22,25,16,0.3351178,0.3351178,0.1423983,0.08458244,0.2922912,0.1691649,0.1188437,0.09635974,0.2890792,0.1541756,0.1349036,0.1884368,0.007494647,260,0.03426124,0.0235546,0.0117773,0.06959315,0.02676659,0.04603855,0.02676659,0.007494647,0,0.627409,0.4582441,0.1691649,0.1959315,0.1156317,0.08029979,495,321,175,0.108137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.9956141,0,0,35,0,0,0,0,0,0,0,1,0.07142857,0.9047619,0.0952381,0.8571429,0,0.01515152,0.04761905,0.02380952,0,0.03636364,0.9393939,0.007575758,0.01515152,0,0.9924242,0,0,0.03030303,0.2413273,0.1111111,0.1666667,0.7222222,0.1666667,0.1111111,0.4,0.4675716,0.346908,0.05279035,0.3393665,0.6561086,0.2790698,0.3023256,40336,32440,0.2325581,0.05279035,0.01508296,0,0.09302326,0.1162791,0.06976745,0.5813953,0.3148148,0.2222222,36888,28344,3278,0.3148148,0.9954751,0,0,0.8144796,0.02262443,19.5,0.1363636,12.9,0.01508296,0.158371,11055,10646,1064,0.3181818,10.6,0.1659125,0.1432881,0.05279035,29991,25929,25045,1805,0.9351433,0,0.2111614,0,0.2488688,0.01508296,5.9,0.346908,0.4449472,3.2,0,0,0.2941177,0.3393665,0.6334842,0.09803922,0,0,0,0.01508296,0.4600302,0.01508296,0.01508296,0,0.04524887,0,0.04524887,0,0.05279035,0.2488688,0.2111614,0.1357466,0.1432881,0.6334842,0.1432881,0.173454,0.331825,0.1282051,0.08295626,0.01508296,0,0.01508296,0,17,0,0,0,2,1,71,0.04232804,0.02116402,0.6402116,0.06349207,0.1058201,2.957672,0.04232804,0.2486773,0,0,0.9576719,0.4232804,0.2275132,0.07407407,0.04232804,0.03174603,0.01058201,0.01058201,0,22,27,16,0.2169312,0.2275132,0.08465608,0.05291005,0.1534391,0.0952381,0.06349207,0.07407407,0.4867725,0.2486773,0.2275132,0.2063492,0.04232804,690,0.08465608,0.04232804,0.04232804,0.6084656,0.3121693,0.3015873,0.03174603,0.03174603,0,0.2804233,0.2116402,0.1058201,0.1957672,0.1111111,0.07407407,145,107,38,0.07407407,1
0,0,0,0.995671,0,0,0,0,0,0,0,0,0,0.965368,0,0,149,0,0,0,0,0,0,0,29,0.1617647,0.8235294,0.1764706,0.6764706,0.04411765,0.04680851,0.1029412,0.05882353,0,0.02469136,0.8,0.008510638,0.02978723,0.02553191,0.9744681,0.01276596,0.004255319,0.01282051,0.3109029,0,0.1111111,0.8148148,0.02469136,0.1481481,0.4,0.2385008,0.1873935,0,0.3662692,0.6345826,0.2028985,0.4927536,52795,47792,0.1594203,0.1618399,0.05110732,0.008517887,0.115942,0.1449275,0.115942,0.8405797,0.2125,0.45,51262,47011,3084,0.15,0.8432709,0,0.1149915,0.4131176,0.0681431,5.3,0.1884058,19.5,0.04684838,0.08091993,16218,14486,1182,0.7391304,21.5,0.07240205,0.1746167,0.0383305,40502,34612,30915,2556,0.9241908,0,0.225724,10,0.302385,0.02981261,9,0.455707,0.5834753,6.8,0.0681431,0.153322,0.2086882,0.5877342,0.3236797,0.1959114,0.02129472,0.008517887,0.01277683,0.008517887,0.6175469,0.04258944,0.01277683,0.008517887,0.02129472,0.01277683,0.04684838,0.04258944,0.2342419,0.306644,0.2768314,0.06388415,0.2853492,0.4088586,0.2810903,0.153322,0.1107325,0.008517887,0.1660988,0.06388415,0.04684838,0.1320273,1,20,0,0,0,7,5,86,0.09090909,0.04040404,0.8484849,0.03030303,0.1616162,4.593939,0.1212121,0.3232323,0,0,0.979798,0.3232323,0.1616162,0.1010101,0.08080808,0.1010101,0.04040404,0.02020202,0,31,42,19,0.3838384,0.2727273,0.1212121,0.2020202,0.1414141,0.06060606,0.08080808,0.1212121,0.4545455,0.2121212,0.2424242,0.2626263,0.01010101,820,0.1515152,0.09090909,0.06060606,0.2121212,0.1111111,0.1010101,0.08080808,0.04040404,0.01010101,0.7434344,0.5222222,0.2222222,0.3737374,0.2222222,0.1515152,1401,928,473,0.2020202,0
1,0,0,0.995671,0,0.991342,0,0,0,0,0,0,0,0.995671,0,0.995671,623,0,0,0,0,0,0,0,104,0.09090909,0.8909091,0.1090909,0.8363636,0.03636364,0.02673797,0.03636364,0.01818182,0.01587302,0.04761905,0.8823529,0.005347594,0.01604278,0.01604278,0.9839572,0.005347594,0,0.02150538,0.2250804,0.1724138,0.1724138,0.8448276,0.03448276,0.137931,0.4,0.2518757,0.1446945,0.03215434,0.4019293,0.5466238,0.2307692,0.4230769,46791,43743,0.1538462,0.08038585,0.01607717,0,0.1153846,0.1346154,0.1346154,0.6923077,0.2068966,0.4310345,46588,43709,3047,0.1896552,0.9324759,0,0.01607717,0.7984995,0.0375134,11.5,0.1346154,12.5,0.03215434,0.08038585,16871,14918,1296,0.4615385,13.6,0.06966774,0.1661308,0.04287245,36233,30363,32186,1924,0.9163987,0,0.1822079,8.1,0.2090032,0.03215434,13.6,0.3965702,0.4287246,6.9,0,0.01071811,0.2197213,0.5305466,0.3215434,0.1500536,0.01071811,0,0,0.01071811,0.4608789,0.03215434,0.04287245,0,0.02679528,0.01607717,0.04287245,0.02679528,0.1339764,0.2090032,0.2036442,0.1286174,0.2572347,0.5948553,0.2572347,0.2465166,0.2250804,0.05359057,0.1393355,0.0375134,0.01071811,0.01607717,0,20,0,0,1,3,3,84,0.03462749,0.002098636,0.7827912,0.04512067,0.1762854,4.111228,0.04616999,0.2602308,0,1,0.976915,0.3609654,0.2130115,0.1217209,0.05666317,0.03462749,0.001049318,0.001049318,0,23,27,19,0.343127,0.2885624,0.1332634,0.07974816,0.1867786,0.09968521,0.08709339,0.1091291,0.3819517,0.1857293,0.1962225,0.1825813,0.02518363,1673,0.04931794,0.02518363,0.02413431,0.2224554,0.1007345,0.1322141,0.02413431,0.01259182,0.001049318,0.6610703,0.4270724,0.2339979,0.2067156,0.115425,0.09129066,522,324,197,0.1133263,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0.9956332,0,0,28,0,0,0,0,0,0,0,9,0.07352941,0.8970588,0.1029412,0.8235294,0.04411765,0.02713178,0.02941176,0.04411765,0.01388889,0.06944445,0.7674419,0.03100775,0.03875969,0.03100775,0.9573643,0,0,0.0155642,0.2906977,0,0.04166667,0.5833333,0.04166667,0.375,0.5,0.2015504,0.1627907,0.07751938,0.4457364,0.5542636,0.07352941,0.6911765,60228,65880,0.1323529,0.06589147,0,0,0.1176471,0.1470588,0.1029412,0.8382353,0.06944445,0.7361111,66589,67682,3433,0.125,0.8527132,0.02325581,0.09689923,0.5968992,0.007751938,4.1,0.1363636,13.3,0.0503876,0.03488372,17096,10019,1687,0.5151515,13.2,0.03488372,0.248062,0.01162791,52063,44693,47093,2460,0.8953488,0,0.248062,7.2,0.2829457,0.02325581,7.6,0.3875969,0.4612403,12.5,0.03100775,0.05813954,0.1627907,0.4379845,0.4651163,0.1395349,0.01550388,0.01550388,0,0,0.5155039,0.01162791,0.02325581,0.007751938,0.01162791,0.007751938,0.01550388,0.007751938,0.2713178,0.2829457,0.2713178,0.1085271,0.2015504,0.4031008,0.2015504,0.1550388,0.2131783,0.03875969,0.120155,0.03100775,0.04263566,0.07751938,1,11,0,0,0,1,1,45,0.06007905,0.02213439,0.8932806,0.04664032,0.2711462,5.438735,0.08221344,0.1754941,0.02213439,60,0.9699605,0.287747,0.1233202,0.1810277,0.1422925,0.1067194,0.02450593,0.005533597,0,32,42,16,0.3367589,0.2766798,0.09565217,0.2355731,0.3256917,0.2134387,0.112253,0.07114624,0.3067194,0.1833992,0.1201581,0.1968379,0.002371541,3700,0.0687747,0.05454545,0.01660079,0.08458498,0.0743083,0.007905139,0.05454545,0.007905139,0,0.3422925,0.1841897,0.1517787,0.2711462,0.1889328,0.08221344,1352,1067,286,0.1509881,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,2,0.1363636,0.8409091,0.1590909,0.6363636,0.1136364,0.02173913,0.04545455,0.04545455,0,0.05797102,0.6521739,0.1467391,0.0326087,0.02173913,0.9619565,0.005434783,0,0.04,0.2557127,0.2898551,0,0.5942029,0.115942,0.2753623,0.4,0.1414581,0.1033732,0.1196953,0.3373232,0.6256801,0.3095238,0.2619048,41129,35414,0.1904762,0.08705115,0.04352557,0,0.1395349,0.1627907,0.09302326,0.6744186,0.2463768,0.1594203,32557,26198,2600,0.3768116,0.8813928,0.04896627,0.02720348,0.6311208,0.01632209,17.2,0.08888889,9.5,0.03264418,0.09249184,13870,10752,1531,0.6666667,17.2,0.08161045,0.1196953,0.07072905,0,24386,22730,1973,0.8161045,0,0.2067465,7.3,0.2611534,0.01632209,5.9,0.3536453,0.4352557,6.9,0.02720348,0.09793253,0.1958651,0.4026115,0.4406964,0.1523395,0.02720348,0,0,0,0.4678999,0.01088139,0.04896627,0,0.01088139,0.01088139,0.03808488,0,0.1741023,0.2557127,0.2230686,0.01088139,0.3808487,0.2937976,0.3645267,0.1523395,0.2176279,0.1414581,0.125136,0.07616975,0,0.01088139,1,18,1,0,0,1,1,78,0.03929273,0.01683974,0.7370194,0.05332585,0.1240528,3.395734,0.05921976,0.1866405,0.008419871,47,0.9579006,0.480494,0.1866405,0.0760595,0.04518664,0.03367949,0.008419871,0.005613247,0,20,24,14,0.2829077,0.302554,0.1184395,0.07325288,0.2034802,0.1181589,0.0850407,0.1268594,0.3137805,0.1751333,0.1386472,0.1611002,0.01964637,1013,0.06763963,0.04209935,0.02525961,0.1714847,0.09261858,0.07858546,0.03367949,0.01964637,0.005613247,0.4100477,0.2149874,0.1981476,0.2116194,0.1212461,0.09009262,2565,1718,847,0.1184395,0
0,0,0,0.995671,0,0,0.9393939,0,0,0,0,0,0,0.991342,0,0,537,0,0,0,0,0,0,0,199,0.06666667,0.9333333,0.06666667,0.5333334,0.06666667,0.02666667,0.1333333,0,0,0,0.8266667,0.04,0.01333333,0,1.013333,0.01333333,0,0.02666667,0.462963,0.04651163,0.04651163,0.8139535,0.04651163,0.1860465,0.4,0.2513227,0.1984127,0.03968254,0.3968254,0.6084656,0,0,0,0,0,0.2645503,0.02645503,0.03968254,0,0,0,0.9230769,0.372093,0.3023256,42151,38803,3302,0.1162791,0.9259259,0,0.07936508,0.3174603,0.06613757,4.2,0,0,0.1322751,0.02645503,23726,24999,2106,0,0,0.2645503,0.1984127,0.02645503,34401,29324,28952,2561,0.9259259,0,0.3439153,7.7,0.4365079,0.03968254,8.3,0.5820106,0.7407407,6.7,0.1058201,0.1587302,0.3306878,0.8333333,0.1455026,0.2777778,0.06613757,0,0,0.02645503,0.7936508,0.1322751,0,0,0.07936508,0,0.07936508,0,0.3439153,0.4497355,0.4100529,0.09259259,0.1455026,0.2777778,0.1455026,0.02645503,0.05291005,0,0.2513227,0.1719577,0.1058201,0.1719577,0,19,0,0,1,5,3,80,0.04347826,0,0.8260869,0,0.173913,4.517391,0.1304348,0.2173913,0,0,1,0.2608696,0.2173913,0.1304348,0.1304348,0.04347826,0,0,0,28,29,26,0.3478261,0.2173913,0.1304348,0.1304348,0.173913,0.1304348,0.08695652,0.04347826,0.3478261,0.173913,0.173913,0.2173913,0,0,0.08695652,0,0,0.3913043,0,0,0.04347826,0,0,0.4913043,0.173913,0,0.2608696,0.1304348,0.1304348,197,95,102,0.173913,0
1,0,0,0.9956332,0,0,0,0,0,0,0,0.9912664,0,0.9868996,0,0.9868996,960,0,0,0,0,0,0,0,35,0.1016949,0.8983051,0.1186441,0.8474576,0.03389831,0.05660377,0.05084746,0.03389831,0,0.015625,0.8113208,0.01415094,0.02358491,0.01415094,0.9764151,0.004716981,0,0.009478673,0.2126654,0,0.0625,0.84375,0,0.15625,0.5,0.1465028,0.1039698,0,0.4536862,0.5623819,0.1016949,0.440678,53000,47024,0.05084746,0.1512287,0.03780719,0,0.1355932,0.1355932,0.1016949,0.7966102,0.0952381,0.4761905,55910,48466,3127,0.03174603,0.9451796,0,0.03780719,0.8081285,0.01417769,6.9,0.03278688,4.1,0.08506616,0.05671078,18444,15720,1443,0.147541,4.2,0.05198488,0.18431,0.009451796,41629,36665,36613,2761,0.9782609,0,0.2268431,0,0.2362949,0,0,0.4584121,0.5151229,0,0.009451796,0.01417769,0.03308129,0.4206049,0.5245747,0.1275992,0.02835539,0,0,0,0.5245747,0.03308129,0.03308129,0.009451796,0.01890359,0.02362949,0.02362949,0.009451796,0.1937618,0.2362949,0.1984877,0.08979206,0.2173913,0.647448,0.1701323,0.18431,0.2173913,0.02835539,0.1465028,0.05671078,0.03780719,0.08979206,0,17,0,0,0,6,4,71,0.03947368,0,0.8684211,0.02631579,0.131579,4.231579,0.09210526,0.4210526,0,0,0.9868421,0.3157895,0.1578947,0.1447368,0.09210526,0.05263158,0,0,0,26,33,18,0.3947369,0.2368421,0.1578947,0.1184211,0.1578947,0.06578948,0.09210526,0.1052632,0.4342105,0.1973684,0.2368421,0.2894737,0,0,0.05263158,0.02631579,0.02631579,0.05263158,0.02631579,0.02631579,0.03947368,0,0,0.7605263,0.5065789,0.2539474,0.368421,0.2105263,0.1578947,730,495,234,0.25,1
1,0,0,0,0,0,0.987013,0,0,0,0,0,0,0.991342,0.9350649,0.991342,1482,0,0,0,0,0.1574074,0.1273885,0.04761905,42,0,1,0,0.6666667,0,0,0,0,0,0,0.8095238,0,0.04761905,0,1,0,0,0,0.3703704,0.1176471,0,0.4705882,0.1764706,0.3529412,0.4,0.1388889,0.1851852,0,0.3240741,0.6018519,0,0,0,0,0,0.2777778,0,0,0,0,0,1,0,0,0,0,0,0,0.9259259,0,0,0.4166667,0.09259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787037,0,0.4166667,0,0.462963,0,0,0.8333333,0.8796296,10,0,0,0.1388889,0.462963,0.462963,0.3240741,0,0,0,0.1851852,0.9722222,0.1851852,0,0.09259259,0.09259259,0.09259259,0.09259259,0,0.3703704,0.4166667,0.4166667,0.1388889,0.2777778,0.4166667,0.2777778,0,0.09259259,0,0.09259259,0.3703704,0.09259259,0.1851852,0,36,0,0,1,14,4,157,0.07575758,0,0.8787879,0.04545455,0.1969697,4.969697,0.1969697,0.3484848,0,0,1,0.2727273,0.1969697,0.1515152,0.07575758,0.06060606,0,0,0,29,30,27,0.4848485,0.2272727,0.1363636,0.1363636,0.1363636,0.06060606,0.07575758,0.01515152,0.4090909,0.1666667,0.2272727,0.2121212,0.01515152,900,0.09090909,0.06060606,0.04545455,0.530303,0.2727273,0.2727273,0.06060606,0.04545455,0,1.045455,0.9848485,0.1060606,0.3636364,0.1515152,0.2272727,75,42,33,0.1969697,0
0,0,0,0,0,0,0,0,0,0,0.991342,0,0,0.987013,0,0.995671,1055,0,0,0,0,0,0,0,49,0.07843138,0.9019608,0.1176471,0.8627451,0.03921569,0.04571429,0.03921569,0.01960784,0,0.01785714,0.9657143,0.01142857,0,0,1,0,0,0.02285714,0.2508552,0.03636364,0.2545455,0.6909091,0,0.2909091,0.4,0.4618016,0.4047891,0.01140251,0.4332953,0.5587229,0.2,0.44,47330,47083,0.08,0.1938426,0.06841505,0,0.08,0.1,0.06,0.78,0.1964286,0.3928571,45442,45465,2490,0.125,1.003421,0,0,0.7810718,0.06271379,10.9,0.04,4.7,0.03990878,0.09692132,14714,12483,1279,0.2,5.8,0.09692132,0.1596351,0.02850627,36055,29778,30998,1800,0.9806157,0,0.2109464,0,0.2565565,0,0,0.3990878,0.4732041,3.5,0.02280502,0.05701254,0.2337514,0.4161915,0.5245154,0.1767389,0.01710376,0,0,0.01140251,0.4846066,0,0.02850627,0,0,0.01140251,0.04561003,0.01140251,0.08551881,0.2565565,0.2394527,0.1824401,0.2337514,0.6442418,0.2337514,0.1140251,0.09692132,0.0741163,0.2337514,0.02850627,0.05131129,0.09692132,0,38,0,0,1,6,5,162,0.03784861,0,0.7928287,0.03784861,0.0936255,3.661355,0.03784861,0.3027889,0,0,0.9820717,0.376494,0.1693227,0.1513944,0.07569721,0.03784861,0,0,0,25,32,16,0.3585657,0.2828685,0.1314741,0.1135458,0.1513944,0.05577689,0.0936255,0.07569721,0.434263,0.2450199,0.189243,0.3027889,0,240,0.05577689,0.03784861,0.01792829,0.0936255,0.07569721,0.01792829,0.03784861,0,0,0.5936255,0.3844621,0.2111554,0.2649402,0.189243,0.07569721,523,440,83,0.1693227,0
